FID;NOME;GEOCODIGO;POINT_X;POINT_Y;NOMEUF;SIGLAUF
3599;Santanópolis;2928307;-38.862040;-11.983778;BAHIA;BA
3600;Mulungu do Morro;2922052;-41.519233;-11.983626;BAHIA;BA
3601;Bonito;2904050;-41.323235;-11.978627;BAHIA;BA
3602;Barra do Mendes;2903003;-42.113263;-11.963444;BAHIA;BA
3603;Baixa Grande;2902609;-40.154080;-11.963011;BAHIA;BA
3604;Formoso do Araguaia;1708205;-50.098412;-11.959034;TOCANTINS;TO
3605;Tanquinho;2931103;-39.088766;-11.951442;BAHIA;BA
3606;Mundo Novo;2922102;-40.556411;-11.949646;BAHIA;BA
3607;Santa Bárbara;2927507;-38.982586;-11.936613;BAHIA;BA
3608;Santa Carmem;5107248;-54.902179;-11.935385;MATO GROSSO;MT
3609;Esplanada;2910602;-37.886570;-11.934150;BAHIA;BA
3610;Cariri do Tocantins;1703867;-49.203015;-11.933798;TOCANTINS;TO
3611;Feliz Natal;5103700;-54.167439;-11.917903;MATO GROSSO;MT
3612;São Felipe D'oeste;1101484;-61.467156;-11.904462;RONDONIA;RO
3613;Pimenta Bueno;1100189;-60.830015;-11.894636;RONDONIA;RO
3614;Tapiramutá;2931301;-40.784391;-11.885304;BAHIA;BA
3615;Primavera de Rondônia;1101476;-61.314705;-11.878203;RONDONIA;RO
3616;Candeal;2906402;-39.191691;-11.872057;BAHIA;BA
3617;Pintadas;2924652;-39.906707;-11.871125;BAHIA;BA
3618;Pé de Serra;2924058;-39.607431;-11.861179;BAHIA;BA
3619;Barro Alto;2903235;-41.836606;-11.848567;BAHIA;BA
3620;Ipupiara;2914109;-42.475482;-11.841967;BAHIA;BA
3621;Água Fria;2900405;-38.723787;-11.828215;BAHIA;BA
3622;Conde;2908606;-37.677340;-11.827324;BAHIA;BA
3623;Riachão do Jacuípe;2926301;-39.424116;-11.812222;BAHIA;BA
3624;Alto Boa Vista;5100359;-51.748611;-11.810570;MATO GROSSO;MT
3625;Seringueiras;1101500;-63.230747;-11.807281;RONDONIA;RO
3626;Wanderley;2933455;-43.914582;-11.806430;BAHIA;BA
3627;São Valério da Natividade;1720499;-48.170235;-11.803958;TOCANTINS;TO
3628;Lamarão;2919108;-38.955689;-11.801633;BAHIA;BA
3629;Natividade;1714203;-47.648626;-11.797878;TOCANTINS;TO
3630;Inhambupe;2913705;-38.420279;-11.783039;BAHIA;BA
3631;Novo Jardim;1715259;-46.549189;-11.770632;TOCANTINS;TO
3632;Canarana;2906204;-41.697585;-11.756865;BAHIA;BA
3633;Morpará;2921609;-43.040154;-11.750852;BAHIA;BA
3634;Cafarnaum;2905305;-41.482569;-11.737943;BAHIA;BA
3635;Rolim de Moura;1100288;-61.772128;-11.732621;RONDONIA;RO
3636;Ichu;2913309;-39.150180;-11.731704;BAHIA;BA
3637;Porto dos Gaúchos;5106802;-56.744601;-11.729984;MATO GROSSO;MT
3638;Mairi;2920106;-40.177568;-11.728540;BAHIA;BA
3639;Aporá;2901908;-38.200201;-11.722174;BAHIA;BA
3640;Sinop;5107909;-55.499737;-11.712608;MATO GROSSO;MT
3641;Cotegipe;2909406;-44.328950;-11.707352;BAHIA;BA
3642;Dianópolis;1707009;-46.808436;-11.700790;TOCANTINS;TO
3643;Piritiba;2924801;-40.614400;-11.693383;BAHIA;BA
3644;Capela do Alto Alegre;2906857;-39.811592;-11.693249;BAHIA;BA
3645;Novo Horizonte do Oeste;1100502;-62.082779;-11.680980;RONDONIA;RO
3646;Acajutiba;2900306;-37.998860;-11.668167;BAHIA;BA
3647;Serrinha;2930501;-38.971183;-11.660751;BAHIA;BA
3648;Gurupi;1709500;-48.887535;-11.654760;TOCANTINS;TO
3649;Nova Brasilândia D'oeste;1100148;-62.279693;-11.642512;RONDONIA;RO
3650;Riachão das Neves;2926202;-45.183495;-11.625429;BAHIA;BA
3651;Nova Fátima;2922730;-39.639054;-11.618269;BAHIA;BA
3652;São Miguel do Guaporé;1100320;-62.983468;-11.614525;RONDONIA;RO
3653;Jandaíra;2917904;-37.597289;-11.597756;BAHIA;BA
3654;Várzea da Roça;2933059;-40.046132;-11.597414;BAHIA;BA
3655;Ibititá;2913101;-41.916673;-11.576352;BAHIA;BA
3656;Ibipeba;2912400;-42.180296;-11.573786;BAHIA;BA
3657;Sátiro Dias;2929701;-38.598599;-11.569236;BAHIA;BA
3658;Biritinga;2903607;-38.793548;-11.560249;BAHIA;BA
3659;Rio Real;2927002;-37.910695;-11.555429;BAHIA;BA
3660;Chapada da Natividade;1705102;-47.846327;-11.540380;TOCANTINS;TO
3661;Várzea do Poço;2933109;-40.316545;-11.539720;BAHIA;BA
3662;Barrocas;2903276;-39.097405;-11.535302;BAHIA;BA
3663;Juína;5105150;-59.328989;-11.533947;MATO GROSSO;MT
3664;União do Sul;5108303;-54.315965;-11.527469;MATO GROSSO;MT
3665;Conceição do Coité;2908408;-39.266626;-11.522486;BAHIA;BA
3666;Porto Alegre do Tocantins;1718006;-47.045434;-11.511719;TOCANTINS;TO
3667;Crisópolis;2909604;-38.166440;-11.509530;BAHIA;BA
3668;Gavião;2911253;-39.747889;-11.503281;BAHIA;BA
3669;Lapão;2919157;-41.785631;-11.499045;BAHIA;BA
3670;Retirolândia;2926103;-39.403264;-11.482734;BAHIA;BA
3671;Cristinápolis;2801702;-37.738719;-11.478687;SERGIPE;SE
3672;Teofilândia;2931509;-38.953730;-11.476966;BAHIA;BA
3673;Indiaroba;2802809;-37.528642;-11.475296;SERGIPE;SE
3674;Morro do Chapéu;2921708;-41.151587;-11.472221;BAHIA;BA
3675;Castanheiras;1100908;-61.880272;-11.470617;RONDONIA;RO
3676;São Domingos;2928950;-39.580491;-11.456362;BAHIA;BA
3677;São Félix do Araguaia;5107859;-51.962427;-11.452686;MATO GROSSO;MT
3678;Cláudia;5103056;-55.048121;-11.448451;MATO GROSSO;MT
3679;São José do Jacuípe;2929370;-39.907149;-11.436775;BAHIA;BA
3680;Serrolândia;2930600;-40.253541;-11.435655;BAHIA;BA
3681;Almas;1700400;-47.209900;-11.430041;TOCANTINS;TO
3682;Dueré;1707306;-49.390838;-11.427944;TOCANTINS;TO
3683;Miguel Calmon;2921203;-40.611424;-11.420733;BAHIA;BA
3684;Olindina;2923100;-38.355867;-11.414499;BAHIA;BA
3685;América Dourada;2901155;-41.527460;-11.411786;BAHIA;BA
3686;Gentio do Ouro;2911303;-42.598198;-11.408074;BAHIA;BA
3687;Umbaúba;2807600;-37.662545;-11.399376;SERGIPE;SE
3688;Santa Rosa do Tocantins;1718907;-48.108528;-11.397315;TOCANTINS;TO
3689;Quixabeira;2925931;-40.117206;-11.396626;BAHIA;BA
3690;Novo Horizonte do Norte;5106273;-57.306641;-11.384146;MATO GROSSO;MT
3691;Valente;2933000;-39.451034;-11.380436;BAHIA;BA
3692;Uibaí;2932408;-42.102704;-11.374058;BAHIA;BA
3693;Tomar do Geru;2807501;-37.880927;-11.362308;SERGIPE;SE
3694;Santa Luzia do Itanhy;2806305;-37.507024;-11.361095;SERGIPE;SE
3695;Espigão D'oeste;1100098;-60.784599;-11.351102;RONDONIA;RO
3696;Rio da Conceição;1718659;-46.747429;-11.340696;TOCANTINS;TO
3697;Aliança do Tocantins;1700350;-48.908666;-11.333167;TOCANTINS;TO
3698;Capim Grosso;2906873;-39.983445;-11.322798;BAHIA;BA
3699;Irecê;2914604;-41.840980;-11.313161;BAHIA;BA
3700;Alvorada D'oeste;1100346;-62.544756;-11.311420;RONDONIA;RO
3701;Nova Soure;2922904;-38.562502;-11.307444;BAHIA;BA
3702;Guajará-Mirim;1100106;-64.537066;-11.305824;RONDONIA;RO
3703;Cacoal;1100049;-61.324967;-11.301479;RONDONIA;RO
3704;Presidente Dutra;2925600;-41.995430;-11.292785;BAHIA;BA
3705;Arauá;2800407;-37.590898;-11.261173;SERGIPE;SE
3706;Itabaianinha;2803005;-37.776958;-11.258565;SERGIPE;SE
3707;Estância;2802106;-37.398349;-11.249515;SERGIPE;SE
3708;João Dourado;2918357;-41.568419;-11.225604;BAHIA;BA
3709;Santaluz;2928000;-39.499023;-11.223507;BAHIA;BA
3710;Araci;2902104;-39.075869;-11.213579;BAHIA;BA
3711;Tabaporã;5107941;-56.491057;-11.211928;MATO GROSSO;MT
3712;Pedrinhas;2805109;-37.657617;-11.204686;SERGIPE;SE
3713;Canabrava do Norte;5102694;-51.823612;-11.200640;MATO GROSSO;MT
3714;Itapicuru;2916500;-38.189139;-11.195407;BAHIA;BA
3715;Crixás do Tocantins;1706258;-49.074370;-11.170886;TOCANTINS;TO
3716;Presidente Médici;1100254;-61.877712;-11.166210;RONDONIA;RO
3717;Ministro Andreazza;1101203;-61.568903;-11.160313;RONDONIA;RO
3718;Pindorama do Tocantins;1717008;-47.559280;-11.159387;TOCANTINS;TO
3719;Central;2907608;-42.104064;-11.154647;BAHIA;BA
3720;Caém;2905107;-40.290936;-11.147908;BAHIA;BA
3721;Jacobina;2917508;-40.560093;-11.137404;BAHIA;BA
3722;Ipueiras;1709807;-48.404099;-11.135949;TOCANTINS;TO
3723;Silvanópolis;1720655;-48.007919;-11.131063;TOCANTINS;TO
3724;Mansidão;2920452;-44.108310;-11.130231;BAHIA;BA
3725;Cipó;2907905;-38.508246;-11.121332;BAHIA;BA
3726;Várzea Nova;2933158;-41.030707;-11.121078;BAHIA;BA
3727;Boquim;2800670;-37.598405;-11.118285;SERGIPE;SE
3728;Itaúba;5104559;-55.585500;-11.107591;MATO GROSSO;MT
3729;Urupá;1101708;-62.424884;-11.104330;RONDONIA;RO
3730;Mirante da Serra;1101302;-62.847976;-11.075483;RONDONIA;RO
3731;Salgado;2806206;-37.480596;-11.062858;SERGIPE;SE
3732;São Gabriel;2929255;-41.692840;-11.062046;BAHIA;BA
3733;Itaporanga D'ajuda;2803203;-37.318178;-11.057240;SERGIPE;SE
3734;Queimadas;2925808;-39.766209;-11.055959;BAHIA;BA
3735;Caldeirão Grande;2905503;-40.221016;-11.042832;BAHIA;BA
3736;Tobias Barreto;2807402;-38.003348;-11.041456;SERGIPE;SE
3737;Lagoa da Confusão;1711902;-50.160375;-11.036148;TOCANTINS;TO
3738;Riachão do Dantas;2805802;-37.801849;-11.033795;SERGIPE;SE
3739;Brejinho de Nazaré;1703701;-48.624028;-11.029713;TOCANTINS;TO
3740;Juara;5105101;-57.614617;-11.023295;MATO GROSSO;MT
3741;Formosa do Rio Preto;2911105;-45.761366;-11.020387;BAHIA;BA
3742;Santa Rita de Cássia;2928406;-44.559033;-11.008499;BAHIA;BA
3743;Luciára;5105309;-50.935572;-11.007952;MATO GROSSO;MT
3744;Barra;2902708;-43.368102;-11.006474;BAHIA;BA
3745;Xique-Xique;2933604;-42.775972;-10.997024;BAHIA;BA
3746;Aracaju;2800308;-37.093231;-10.989493;SERGIPE;SE
3747;Tucano;2931905;-38.787914;-10.988090;BAHIA;BA
3748;Ribeira do Amparo;2926509;-38.383562;-10.971712;BAHIA;BA
3749;Santa Rita do Tocantins;1718899;-49.294968;-10.969992;TOCANTINS;TO
3750;Jussara;2918506;-41.860908;-10.963638;BAHIA;BA
3751;São Cristóvão;2806701;-37.219589;-10.961177;SERGIPE;SE
3752;Ponto Novo;2925253;-40.121839;-10.955198;BAHIA;BA
3753;Castanheira;5102850;-58.608667;-10.952693;MATO GROSSO;MT
3754;Teixeirópolis;1101559;-62.279735;-10.943813;RONDONIA;RO
3755;Nova Santa Helena;5106190;-54.902112;-10.920352;MATO GROSSO;MT
3756;Saúde;2929800;-40.385998;-10.909319;BAHIA;BA
3757;Lagarto;2803500;-37.665330;-10.901924;SERGIPE;SE
3758;Epitaciolândia;1200252;-68.618540;-10.888588;ACRE;AC
3759;Nova União;1101435;-62.534193;-10.887286;RONDONIA;RO
3760;Marcelândia;5105580;-54.052753;-10.886566;MATO GROSSO;MT
3761;Nordestina;2922656;-39.452376;-10.876542;BAHIA;BA
3762;Ourolândia;2923357;-41.132688;-10.862919;BAHIA;BA
3763;Nossa Senhora do Socorro;2804805;-37.143775;-10.862084;SERGIPE;SE
3764;Barra dos Coqueiros;2800605;-36.971943;-10.853217;SERGIPE;SE
3765;Porto Alegre do Norte;5106778;-51.713296;-10.825492;MATO GROSSO;MT
3766;Fátima;1707553;-48.873610;-10.809448;TOCANTINS;TO
3767;Laranjeiras;2803609;-37.185759;-10.804456;SERGIPE;SE
3768;Poço Verde;2805505;-38.125952;-10.801374;SERGIPE;SE
3769;Areia Branca;2800506;-37.331991;-10.788646;SERGIPE;SE
3770;São Domingos;2806800;-37.575510;-10.782384;SERGIPE;SE
3771;Mirangaba;2921401;-40.750256;-10.781345;BAHIA;BA
3772;Assis Brasil;1200054;-70.007579;-10.779181;ACRE;AC
3773;Itaguaçu da Bahia;2915353;-42.228232;-10.776639;BAHIA;BA
3774;Quijingue;2925907;-39.053406;-10.770761;BAHIA;BA
3775;Santo Amaro das Brotas;2806602;-36.979729;-10.770663;SERGIPE;SE
3776;Ribeira do Pombal;2926608;-38.495019;-10.766723;BAHIA;BA
3777;Campo do Brito;2801009;-37.501382;-10.765996;SERGIPE;SE
3778;Simão Dias;2807105;-37.827687;-10.754383;SERGIPE;SE
3779;Ponte Alta do Tocantins;1717909;-47.327562;-10.751879;TOCANTINS;TO
3780;Heliópolis;2911857;-38.307217;-10.749283;BAHIA;BA
3781;Monte do Carmo;1713601;-48.016951;-10.748669;TOCANTINS;TO
3782;Governador Jorge Teixeira;1101005;-63.184305;-10.748184;RONDONIA;RO
3783;Brasiléia;1200104;-69.207671;-10.747086;ACRE;AC
3784;Cristalândia do Piauí;2203008;-45.114490;-10.741010;PIAUI;PI
3785;Riachuelo;2805901;-37.226571;-10.732274;SERGIPE;SE
3786;Cansanção;2906808;-39.471894;-10.730589;BAHIA;BA
3787;Maruim;2804003;-37.105475;-10.730400;SERGIPE;SE
3788;Itiúba;2917003;-39.845447;-10.729535;BAHIA;BA
3789;Filadélfia;2910859;-40.145981;-10.720367;BAHIA;BA
3790;Pindobaçu;2924603;-40.345658;-10.718031;BAHIA;BA
3791;Nova Canaã do Norte;5106216;-56.042206;-10.700799;MATO GROSSO;MT
3792;São José do Xingu;5107354;-52.617059;-10.695995;MATO GROSSO;MT
3793;General Maynard;2802502;-36.972429;-10.692519;SERGIPE;SE
3794;Itabaiana;2802908;-37.421727;-10.685911;SERGIPE;SE
3795;Rosário do Catete;2806107;-37.037976;-10.681372;SERGIPE;SE
3796;Malhador;2803906;-37.289564;-10.674902;SERGIPE;SE
3797;Divina Pastora;2802007;-37.161200;-10.674440;SERGIPE;SE
3798;Oliveira de Fátima;1715507;-48.876418;-10.674157;TOCANTINS;TO
3799;Carmópolis;2801504;-36.968034;-10.662951;SERGIPE;SE
3800;Macambira;2803708;-37.597008;-10.660074;SERGIPE;SE
3801;Sebastião Barros;2210623;-44.833306;-10.653950;PIAUI;PI
3802;Pirambu;2805307;-36.804759;-10.653941;SERGIPE;SE
3803;Cristalândia;1706100;-49.312907;-10.636378;TOCANTINS;TO
3804;Santa Rosa de Lima;2806503;-37.243316;-10.631230;SERGIPE;SE
3805;Pedra Mole;2805000;-37.680199;-10.624988;SERGIPE;SE
3806;Colíder;5103205;-55.470156;-10.621949;MATO GROSSO;MT
3807;Banzaê;2902658;-38.627450;-10.619198;BAHIA;BA
